,detection_strategy,detection_feature,detection_results,ground_truth,f1,delay,log_path,padrao_mudanca,tipo_mudanca,perspectiva,log_size,window_size_mode,window_size,window_ref_mode,overlap,sliding_step,margin_error,margin_error_corrected
622,threshold_strategy,gtest_frequency,[43],"[21, 43]",0.0,,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cd.csv,cd,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
623,time_series_strategy,cpd_frequency_delta,"[25, 32, 45]","[22, 45]",0.67,6.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
624,time_series_strategy,cpd_prob_freq_delta,"[25, 45]","[22, 45]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
625,time_series_strategy,cramersv_frequency,"[24, 45]","[22, 45]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
626,threshold_strategy,cramersv_frequency,"[22, 45]","[22, 45]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
627,time_series_strategy,cpd_average_time_delta,"[21, 26, 45]","[22, 45]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
628,time_series_strategy,cpd_time_std_delta,"[22, 45]","[22, 45]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
629,threshold_strategy,gtest_frequency,"[23, 45]","[22, 45]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cf.csv,cf,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
630,time_series_strategy,cpd_frequency_delta,"[24, 46]","[23, 46]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
631,time_series_strategy,cpd_prob_freq_delta,"[24, 46]","[23, 46]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
632,time_series_strategy,cramersv_frequency,"[23, 46]","[23, 46]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
633,threshold_strategy,cramersv_frequency,"[10, 14, 20, 46]","[23, 46]",0.5,8.33,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
634,time_series_strategy,cpd_average_time_delta,"[21, 26, 46]","[23, 46]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
635,time_series_strategy,cpd_time_std_delta,"[21, 26, 46]","[23, 46]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
636,threshold_strategy,gtest_frequency,"[20, 46]","[23, 46]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_cp.csv,cp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
637,time_series_strategy,cpd_frequency_delta,"[23, 44]","[22, 44]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
638,time_series_strategy,cpd_prob_freq_delta,"[24, 44]","[22, 44]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
639,time_series_strategy,cramersv_frequency,"[23, 44]","[22, 44]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
640,threshold_strategy,cramersv_frequency,"[11, 14, 20, 44]","[22, 44]",0.5,7.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
641,time_series_strategy,cpd_average_time_delta,"[21, 26, 44]","[22, 44]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
642,time_series_strategy,cpd_time_std_delta,"[21, 26, 44]","[22, 44]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
643,threshold_strategy,gtest_frequency,"[20, 44]","[22, 44]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IOR.csv,IOR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
644,time_series_strategy,cpd_frequency_delta,"[23, 28, 48]","[24, 48]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
645,time_series_strategy,cpd_prob_freq_delta,"[24, 48]","[24, 48]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
646,time_series_strategy,cramersv_frequency,"[23, 48]","[24, 48]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
647,threshold_strategy,cramersv_frequency,"[20, 48]","[24, 48]",1.0,4.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
648,time_series_strategy,cpd_average_time_delta,"[21, 26, 48]","[24, 48]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
649,time_series_strategy,cpd_time_std_delta,"[21, 26, 48]","[24, 48]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
650,threshold_strategy,gtest_frequency,"[21, 48]","[24, 48]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_IRO.csv,IRO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
651,time_series_strategy,cpd_frequency_delta,"[20, 25, 47, 53]","[26, 53]",0.5,9.33,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
652,time_series_strategy,cpd_prob_freq_delta,"[25, 48, 53]","[26, 53]",0.67,11.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
653,time_series_strategy,cramersv_frequency,"[20, 25, 47, 53]","[26, 53]",0.5,9.33,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
654,threshold_strategy,cramersv_frequency,"[21, 53]","[26, 53]",1.0,5.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
655,time_series_strategy,cpd_average_time_delta,"[21, 53]","[26, 53]",1.0,5.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
656,time_series_strategy,cpd_time_std_delta,"[8, 19, 53]","[26, 53]",0.67,12.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
657,threshold_strategy,gtest_frequency,"[21, 53]","[26, 53]",1.0,5.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_lp.csv,lp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
658,time_series_strategy,cpd_frequency_delta,"[20, 25, 57]","[28, 57]",0.67,5.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
659,time_series_strategy,cpd_prob_freq_delta,"[20, 25, 57]","[28, 57]",0.67,5.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
660,time_series_strategy,cramersv_frequency,"[21, 26, 57]","[28, 57]",0.67,4.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
661,threshold_strategy,cramersv_frequency,"[20, 57]","[28, 57]",1.0,8.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
662,time_series_strategy,cpd_average_time_delta,"[21, 26, 57]","[28, 57]",0.67,4.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
663,time_series_strategy,cpd_time_std_delta,"[21, 26, 57]","[28, 57]",0.67,4.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
664,threshold_strategy,gtest_frequency,"[20, 57]","[28, 57]",1.0,8.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_OIR.csv,OIR,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
665,time_series_strategy,cpd_frequency_delta,"[23, 43]","[21, 43]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
666,time_series_strategy,cpd_prob_freq_delta,"[24, 43]","[21, 43]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
667,time_series_strategy,cramersv_frequency,"[23, 43]","[21, 43]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
668,threshold_strategy,cramersv_frequency,"[21, 43]","[21, 43]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
669,time_series_strategy,cpd_average_time_delta,"[20, 25, 43]","[21, 43]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
670,time_series_strategy,cpd_time_std_delta,"[20, 25, 43]","[21, 43]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
671,threshold_strategy,gtest_frequency,"[21, 43]","[21, 43]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_pm.csv,pm,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
672,time_series_strategy,cpd_frequency_delta,"[12, 24, 30, 46]","[23, 46]",0.5,6.33,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
673,time_series_strategy,cpd_prob_freq_delta,"[24, 46]","[23, 46]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
674,time_series_strategy,cramersv_frequency,"[23, 46]","[23, 46]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
675,threshold_strategy,cramersv_frequency,"[22, 46]","[23, 46]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
676,time_series_strategy,cpd_average_time_delta,"[21, 26, 46]","[23, 46]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
677,time_series_strategy,cpd_time_std_delta,"[22, 46]","[23, 46]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
678,threshold_strategy,gtest_frequency,"[22, 46]","[23, 46]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_RIO.csv,RIO,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
679,time_series_strategy,cpd_frequency_delta,"[23, 28, 34, 44]","[22, 44]",0.5,6.33,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
680,time_series_strategy,cpd_prob_freq_delta,"[25, 44]","[22, 44]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
681,time_series_strategy,cramersv_frequency,"[25, 44]","[22, 44]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
682,threshold_strategy,cramersv_frequency,"[22, 44]","[22, 44]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
683,time_series_strategy,cpd_average_time_delta,"[21, 26, 44]","[22, 44]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
684,time_series_strategy,cpd_time_std_delta,"[21, 26, 44]","[22, 44]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
685,threshold_strategy,gtest_frequency,"[23, 44]","[22, 44]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_rp.csv,rp,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
686,time_series_strategy,cpd_frequency_delta,"[25, 44]","[22, 44]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
687,time_series_strategy,cpd_prob_freq_delta,"[25, 44]","[22, 44]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
688,time_series_strategy,cramersv_frequency,"[25, 44]","[22, 44]",1.0,3.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
689,threshold_strategy,cramersv_frequency,"[22, 44]","[22, 44]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
690,time_series_strategy,cpd_average_time_delta,"[22, 27, 44]","[22, 44]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
691,time_series_strategy,cpd_time_std_delta,"[22, 27, 44]","[22, 44]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
692,threshold_strategy,gtest_frequency,"[22, 44]","[22, 44]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_1000_sw.csv,sw,sudden,trace,1000,Fixed,1000,Fixed,True,200,3,9
693,time_series_strategy,cpd_frequency_delta,"[11, 20]","[10, 20]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
694,time_series_strategy,cpd_prob_freq_delta,"[12, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
695,time_series_strategy,cramersv_frequency,"[11, 20]","[10, 20]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
696,threshold_strategy,cramersv_frequency,"[8, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
697,time_series_strategy,cpd_average_time_delta,"[9, 14, 20]","[10, 20]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
698,time_series_strategy,cpd_time_std_delta,"[9, 14, 20]","[10, 20]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
699,threshold_strategy,gtest_frequency,"[8, 20]","[10, 20]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cd.csv,cd,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
700,time_series_strategy,cpd_frequency_delta,"[11, 22]","[11, 22]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
701,time_series_strategy,cpd_prob_freq_delta,"[12, 22]","[11, 22]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
702,time_series_strategy,cramersv_frequency,"[11, 22]","[11, 22]",1.0,0.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
703,threshold_strategy,cramersv_frequency,"[9, 22]","[11, 22]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
704,time_series_strategy,cpd_average_time_delta,"[9, 14, 22]","[11, 22]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
705,time_series_strategy,cpd_time_std_delta,"[9, 14, 22]","[11, 22]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
706,threshold_strategy,gtest_frequency,"[9, 22]","[11, 22]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cf.csv,cf,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
707,time_series_strategy,cpd_frequency_delta,"[11, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
708,time_series_strategy,cpd_prob_freq_delta,"[12, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
709,time_series_strategy,cramersv_frequency,"[11, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
710,threshold_strategy,cramersv_frequency,"[9, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
711,time_series_strategy,cpd_average_time_delta,"[9, 14, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
712,time_series_strategy,cpd_time_std_delta,"[9, 14, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
713,threshold_strategy,gtest_frequency,"[9, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_cp.csv,cp,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
714,time_series_strategy,cpd_frequency_delta,"[11, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
715,time_series_strategy,cpd_prob_freq_delta,"[12, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
716,time_series_strategy,cramersv_frequency,"[11, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
717,threshold_strategy,cramersv_frequency,"[8, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
718,time_series_strategy,cpd_average_time_delta,"[9, 14, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
719,time_series_strategy,cpd_time_std_delta,"[9, 14, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
720,threshold_strategy,gtest_frequency,"[8, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IOR.csv,IOR,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
721,time_series_strategy,cpd_frequency_delta,"[10, 15, 21]","[10, 21]",0.67,2.5,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
722,time_series_strategy,cpd_prob_freq_delta,"[12, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
723,time_series_strategy,cramersv_frequency,"[11, 21]","[10, 21]",1.0,1.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
724,threshold_strategy,cramersv_frequency,"[8, 21]","[10, 21]",1.0,2.0,../Input/Synthetic/Synthetic Event Streams (Ceravolo - Evaluation)\sudden_trace_noise5_500_IRO.csv,IRO,sudden,trace,500,Fixed,1000,Fixed,True,200,3,9
